CustomerID,Gender,Age,Annual Income,Spending Score
3037,Male,19,114,84
3101,Male,31,136,42
3482,Female,48,132,47
3950,Female,19,72,91
3654,Female,65,102,52
3636,Female,43,54,84
3505,Male,45,69,8
3587,Female,24,75,13
3088,Male,39,69,2
3239,Male,66,98,86
3900,Male,19,29,72
3613,Female,35,147,51
3718,Male,18,129,20
3286,Male,64,23,55
3355,Male,47,113,90
3223,Male,54,59,86
3998,Male,28,36,44
3952,Female,18,125,44
3789,Male,33,114,43
3555,Female,26,105,50
3935,Female,34,121,81
3047,Female,65,66,88
3573,Female,40,17,23
3020,Female,41,102,28
3579,Female,18,27,84
3396,Female,55,101,41
3782,Female,53,106,80
3364,Female,22,124,88
3003,Female,61,123,91
3940,Female,48,35,49
3963,Female,66,118,31
3224,Male,25,86,95
3532,Female,61,121,33
3513,Female,35,46,22
3614,Male,29,65,28
3434,Male,60,26,51
3584,Female,67,147,33
3860,Female,50,81,8
3974,Male,50,113,67
3376,Male,23,130,13
3145,Male,62,143,21
3009,Female,18,33,6
3041,Female,26,15,87
3541,Male,70,86,18
3210,Female,62,69,4
3598,Female,38,130,76
3078,Female,36,142,82
3949,Female,44,25,88
3298,Female,64,121,35
3333,Female,55,24,7
3782,Female,30,118,22
3726,Female,46,73,59
3791,Female,53,111,61
3541,Female,22,32,17
3705,Female,57,102,76
3845,Male,43,150,73
3698,Male,30,53,97
3270,Female,44,16,68
3514,Female,46,72,67
3379,Female,27,44,92
3225,Female,34,45,51
3473,Male,52,127,15
3980,Male,20,119,60
3932,Female,38,18,12
3261,Female,22,89,81
3701,Male,37,71,25
3304,Male,45,123,52
3657,Male,45,143,54
3852,Female,65,107,78
3791,Male,27,138,36
3378,Female,32,47,98
3507,Female,37,134,59
3630,Male,70,150,63
3325,Female,60,52,64
3047,Male,43,55,29
3037,Female,48,20,12
3997,Male,49,133,60
3457,Male,28,20,78
3694,Female,46,110,18
3845,Male,48,47,14
3775,Male,26,46,66
3593,Male,58,118,18
3991,Female,35,95,14
3749,Female,69,129,9
3838,Female,40,107,18
3115,Male,22,133,86
3813,Male,70,90,13
3234,Female,66,80,18
3960,Female,56,57,1
3992,Male,25,122,34
3278,Male,25,70,24
3761,Female,23,74,87
3508,Male,31,52,22
3374,Male,23,139,86
3990,Female,36,59,41
3069,Male,32,82,78
3201,Male,41,114,36
3459,Male,65,33,61
3699,Male,66,133,31
3324,Female,65,125,62
3868,Male,24,41,94
3668,Female,28,140,56
3920,Female,48,46,69
3205,Male,34,130,14
3962,Male,27,77,26
3605,Female,70,54,25
3893,Female,55,79,66
3399,Female,28,40,65
3752,Male,54,119,2
3594,Male,35,129,88
3023,Female,31,137,52
3556,Male,46,85,98
3945,Female,50,95,1
3375,Male,53,128,19
3923,Female,57,78,65
3397,Female,32,110,75
3951,Female,25,90,29
3682,Male,57,140,3
3094,Female,44,41,56
3486,Male,66,63,95
3477,Male,22,92,15
3897,Female,34,31,69
3194,Male,54,16,19
3226,Male,29,147,85
3595,Female,30,50,25
3754,Female,52,63,76
3497,Female,42,99,40
3992,Female,63,86,55
3420,Female,43,35,81
3942,Male,54,97,16
3001,Female,66,33,48
3172,Female,29,20,84
3274,Female,30,94,17
3797,Male,58,135,93
3639,Male,20,149,38
3394,Female,69,82,8
3388,Female,54,78,41
3513,Male,49,139,9
3284,Female,26,71,95
3560,Male,47,147,30
3690,Male,63,56,92
3214,Female,24,89,80
3125,Male,41,149,19
3424,Male,42,64,26
3441,Male,33,54,42
3082,Female,51,107,73
3037,Male,50,105,18
3066,Male,61,53,65
3812,Male,28,30,4
3265,Male,61,94,82
3050,Male,25,104,85
3975,Male,54,95,5
3113,Male,18,130,48
3139,Male,51,103,38
3979,Female,24,50,64
3187,Female,28,94,69
3711,Male,33,94,45
3964,Male,48,132,76
3174,Female,24,140,35
3883,Female,67,18,70
3953,Male,46,55,84
3879,Female,53,35,42
3796,Female,44,56,42
3420,Male,54,135,43
3528,Male,21,116,86
3416,Female,69,34,56
3038,Female,52,67,33
3384,Female,70,21,82
3010,Female,33,110,99
3676,Male,55,33,26
3733,Male,46,71,45
3798,Female,69,67,29
3545,Female,28,39,6
3273,Female,25,112,52
3148,Female,45,35,83
3334,Male,31,115,72
3538,Male,63,86,14
3035,Female,64,126,61
3229,Male,55,55,1
3730,Female,56,66,13
3868,Male,35,62,13
3075,Male,43,149,49
3886,Female,56,30,67
3551,Female,19,144,5
3272,Male,66,23,23
3380,Female,37,16,14
3591,Female,25,64,36
3020,Male,30,146,83
3208,Female,28,34,50
3716,Female,34,75,60
3495,Male,24,102,64
3529,Male,54,94,80
3704,Male,39,60,40
3882,Male,57,94,19
3868,Male,36,40,36
3574,Male,69,77,10
3585,Male,44,140,64
3711,Female,66,112,62
3515,Female,25,23,95
3281,Female,48,149,1
3682,Female,54,149,90
3439,Female,39,128,99
3910,Female,49,17,32
3171,Female,18,148,35
3017,Female,68,144,33
3908,Female,65,77,60
3476,Female,68,36,11
3756,Male,50,117,15
3144,Male,28,99,29
3421,Female,32,129,76
3586,Female,48,39,92
3090,Female,37,27,69
3550,Male,34,133,45
3504,Female,46,50,54
3347,Male,67,62,34
3439,Male,27,77,44
3924,Female,68,32,85
3257,Male,67,84,46
3709,Female,68,127,3
3074,Female,48,48,75
3258,Female,64,48,95
3785,Male,39,115,41
3778,Female,50,141,78
3792,Male,65,135,29
3013,Male,23,74,59
3092,Female,66,34,62
3751,Male,27,62,78
3068,Female,70,31,17
3068,Male,48,120,15
3243,Female,38,20,73
3062,Male,33,59,3
3653,Male,69,126,47
3879,Female,66,150,26
3980,Male,32,58,26
3642,Male,32,87,63
3450,Male,45,144,33
3851,Female,31,126,58
3390,Female,27,66,70
3670,Male,44,30,41
3589,Female,63,67,75
3876,Male,53,49,27
3402,Female,52,112,95
3817,Female,25,19,17
3835,Female,48,28,79
3121,Female,24,133,39
3114,Male,57,95,36
3433,Female,34,104,16
3706,Male,58,142,76
3497,Female,40,51,99
3401,Male,60,79,79
3071,Male,59,41,9
3196,Male,33,140,90
3780,Female,21,81,92
3654,Female,46,134,97
3307,Male,66,49,64
3171,Female,37,93,31
3986,Male,31,74,91
3809,Male,41,147,28
3929,Male,68,115,43
3168,Female,49,49,75
3039,Female,60,56,97
3705,Male,39,53,41
3349,Male,35,128,29
3821,Female,45,34,81
3296,Female,58,103,89
3450,Female,29,15,71
3130,Male,28,132,1
3027,Male,68,89,24
3255,Female,41,104,79
3703,Male,58,59,91
3303,Male,40,19,5
3784,Male,49,19,31
3569,Male,50,85,96
3510,Male,40,85,49
3725,Male,47,48,49
3329,Male,66,24,10
3118,Female,56,80,76
3921,Female,46,107,8
3009,Female,28,67,64
3414,Male,64,89,81
3478,Female,55,93,75
3969,Male,24,83,53
3093,Male,41,141,6
3286,Male,58,92,51
3611,Male,58,69,12
3732,Male,26,150,84
3546,Female,48,100,60
3105,Female,37,57,9
3167,Female,59,91,91
3641,Female,52,32,83
3163,Male,35,45,23
3658,Female,57,115,26
3474,Female,43,106,67
3365,Female,33,50,58
3222,Male,31,24,14
3060,Male,33,143,5
3501,Male,30,29,37
3204,Male,24,39,19
3217,Male,43,69,1
3227,Male,18,145,1
3297,Female,26,95,15
3990,Male,65,66,34
3685,Female,42,100,85
3581,Female,39,24,10
3368,Male,40,95,55
3216,Male,34,75,56
3528,Female,44,17,5
3130,Female,31,100,98
3105,Female,19,66,15
3159,Male,56,136,81
3901,Female,47,43,63
3989,Female,34,88,52
3789,Male,67,99,50
3219,Male,62,86,63
3834,Male,27,106,64
3451,Female,63,133,53
3034,Male,43,21,93
3726,Female,58,138,64
3664,Male,41,87,77
3593,Male,30,123,96
3003,Female,36,144,63
3318,Male,29,24,88
3041,Female,28,41,37
3661,Male,41,97,5
3813,Female,25,91,45
3425,Female,49,43,14
3610,Female,35,113,35
3785,Male,58,97,60
3891,Female,37,35,87
3140,Female,42,75,11
3703,Female,70,129,79
3437,Male,39,27,52
3413,Female,50,46,87
3038,Male,35,109,73
3506,Female,29,119,78
3677,Male,51,81,43
3630,Male,56,28,12
3482,Male,63,67,49
3242,Male,62,104,70
3143,Female,29,31,82
3556,Male,59,99,7
3822,Female,33,44,56
3522,Male,19,46,82
3375,Male,70,78,88
3128,Male,19,115,3
3426,Female,40,37,69
3540,Male,67,149,19
3591,Male,47,148,44
3861,Male,49,15,46
3445,Male,47,119,32
3804,Female,37,115,59
3937,Female,63,140,34
3170,Male,44,150,81
3476,Female,65,88,61
3975,Male,62,27,7
3835,Male,46,35,65
3242,Male,67,129,76
3694,Male,43,137,59
3665,Male,20,38,47
3647,Female,64,24,45
3829,Male,33,138,96
3384,Female,45,132,76
3418,Female,39,56,67
3400,Female,58,111,83
3738,Female,29,88,19
3136,Male,55,56,9
3702,Male,32,40,41
3694,Female,45,128,86
3664,Male,33,47,70
3806,Male,57,38,7
3411,Female,62,110,96
3819,Female,49,35,61
3871,Female,39,141,55
3398,Female,30,108,67
3012,Female,45,148,23
3689,Female,18,22,93
3997,Female,37,73,11
3629,Female,62,38,85
3711,Male,24,96,95
3607,Female,20,128,31
3398,Female,27,127,22
3762,Male,65,120,44
3319,Male,22,73,94
3932,Male,58,106,57
3751,Female,49,91,34
3744,Male,30,33,5
3191,Male,59,29,78
3871,Female,29,78,40
3162,Male,22,71,80
3748,Female,55,145,57
3710,Female,39,72,41
3446,Male,70,116,71
3229,Male,54,64,38
3202,Male,54,28,12
3321,Male,24,128,88
3378,Female,37,75,60
3022,Female,63,125,54
3294,Female,43,65,77
3104,Male,64,55,69
3904,Female,20,121,32
3071,Male,22,73,15
3807,Male,68,129,13
3258,Female,49,44,72
3964,Male,27,64,31
3467,Female,69,29,80
3630,Female,43,133,54
3601,Male,61,54,18
3452,Male,49,82,88
3404,Male,60,150,53
3261,Male,67,107,91
3179,Male,24,79,70
3431,Male,54,29,89
3553,Female,19,17,72
3808,Female,66,100,76
3810,Male,54,89,47
3566,Male,20,109,72
3432,Female,57,135,19
3917,Male,48,43,28
3041,Female,34,34,37
3942,Female,35,123,7
3659,Female,59,134,42
3042,Male,52,118,59
3490,Female,67,50,10
3457,Female,46,93,89
3641,Male,63,69,99
3331,Female,49,67,61
3683,Female,58,40,97
4708,Male,68,110,96
4450,Male,51,80,2
4019,Female,53,37,58
4829,Male,51,62,67
4019,Male,69,138,99
4781,Male,31,109,78
4619,Female,67,109,65
4991,Female,48,129,81
4038,Male,18,95,62
4046,Female,24,98,78
4355,Female,65,77,77
4238,Female,21,105,65
4195,Male,31,141,57
4616,Male,20,111,53
4335,Male,20,59,76
4851,Male,53,26,29
4561,Female,44,42,28
4495,Male,62,71,34
4307,Female,42,16,6
4218,Female,21,62,26
4889,Male,27,110,2
4849,Female,69,86,62
4684,Female,50,47,6
4688,Female,30,18,64
4939,Male,27,134,12
4108,Male,37,117,34
4467,Female,29,103,93
4968,Male,63,31,20
4265,Male,50,17,62
4244,Female,35,121,55
4468,Male,28,85,74
4330,Male,52,35,90
4731,Female,54,21,3
4461,Male,68,127,11
4099,Female,44,86,31
4264,Female,50,51,55
4104,Male,49,146,70
4080,Female,39,104,46
4336,Female,27,139,59
4950,Female,61,25,64
4843,Male,61,41,68
4360,Female,21,102,47
4385,Male,24,61,40
4931,Male,64,100,42
4412,Male,39,71,30
4768,Female,25,49,48
4851,Female,39,39,39
4806,Female,50,41,3
4143,Female,35,71,49
4385,Female,29,148,34
4610,Female,29,66,88
4461,Female,58,90,56
4122,Male,28,47,53
4015,Male,22,96,31
4497,Male,60,81,27
4283,Male,33,141,95
4284,Male,25,46,31
4594,Male,40,140,11
4790,Female,32,54,2
4487,Male,38,140,33
4985,Female,47,111,29
4005,Female,62,38,3
4996,Male,67,45,31
4516,Female,18,44,98
4861,Male,19,37,60
4011,Female,50,63,94
4918,Female,60,143,76
4787,Female,30,94,65
4379,Female,64,108,97
4068,Male,26,90,68
4651,Male,58,75,71
4274,Male,26,26,79
4820,Female,57,32,94
4097,Male,22,25,10
4368,Male,21,28,88
4927,Male,66,40,40
4909,Male,57,144,13
4843,Female,29,142,71
4758,Female,52,107,85
4511,Female,57,131,71
4514,Female,22,44,74
4832,Female,68,150,17
4091,Female,40,71,33
4910,Male,38,126,39
4991,Male,60,66,79
4552,Male,70,99,32
4159,Male,29,71,85
4503,Male,42,29,16
4814,Female,68,76,61
4368,Male,52,108,59
4090,Female,23,150,68
4597,Female,58,111,13
4626,Male,40,20,56
4332,Female,66,55,31
4854,Male,56,97,27
4788,Male,45,32,75
4280,Female,28,51,64
4443,Female,53,38,42
4249,Female,29,79,4
4611,Male,61,21,2
4842,Female,28,119,19
4939,Female,65,76,91
4220,Male,55,65,55
4465,Male,42,127,42
4112,Male,18,124,36
4406,Female,28,88,14
4390,Female,21,59,37
4891,Male,27,37,78
4798,Male,37,133,14
4464,Male,52,39,86
4329,Female,27,139,81
4029,Female,65,17,57
4243,Female,63,89,4
4684,Female,25,113,60
4435,Male,19,99,60
4590,Female,61,145,22
4053,Female,49,64,46
4863,Female,39,121,36
4489,Female,48,103,75
4016,Female,32,138,16
4471,Male,50,38,13
4914,Male,25,148,55
4876,Female,47,99,42
4895,Female,69,34,8
4767,Male,66,126,20
4679,Female,48,124,79
4110,Female,45,53,12
4898,Female,62,54,78
4673,Female,28,32,91
4138,Female,33,26,54
4037,Female,24,127,66
4650,Male,53,135,12
4364,Female,54,83,62
4556,Female,66,77,39
4225,Male,69,17,21
4163,Female,42,146,72
4274,Female,44,38,5
4902,Female,54,101,94
4835,Female,62,67,22
4624,Male,25,90,46
4496,Female,66,103,15
4675,Female,18,97,18
4120,Male,60,148,93
4673,Male,54,45,77
4799,Male,67,20,83
4387,Female,34,29,16
4456,Male,44,102,30
4122,Female,24,33,28
4722,Female,60,86,62
4663,Male,51,82,49
4322,Female,39,27,41
4185,Female,20,98,78
4082,Male,37,81,75
4943,Male,46,24,93
4195,Female,50,126,94
4732,Male,65,55,96
4501,Female,54,116,64
4457,Female,62,38,25
4311,Female,42,101,16
4387,Female,45,35,30
4165,Female,59,16,19
4508,Male,29,99,5
4667,Female,41,68,68
4963,Male,19,18,25
4962,Male,23,34,46
4104,Male,20,90,98
4061,Female,52,111,67
4298,Female,47,67,32
4321,Female,60,96,70
4227,Female,56,71,74
4920,Female,54,46,62
4211,Female,21,60,74
4924,Male,29,29,10
4198,Male,37,82,83
4410,Female,27,123,84
4140,Male,62,125,25
4152,Male,58,134,54
4490,Male,61,78,19
4903,Male,32,116,51
4103,Female,22,54,49
4472,Male,30,44,65
4512,Male,27,72,81
4766,Male,46,126,27
4279,Female,21,116,21
4065,Male,31,19,88
4303,Male,67,135,7
4812,Male,70,30,42
4103,Female,40,147,56
4971,Male,37,87,42
4203,Male,63,34,67
4846,Female,26,92,86
4316,Male,57,105,46
4995,Male,36,28,50
4565,Female,26,57,47
4406,Female,41,42,36
4858,Male,46,51,37
4709,Female,38,104,32
4161,Male,38,69,36
4328,Male,43,139,51
4967,Male,37,95,64
4526,Female,23,127,9
4351,Female,31,130,55
4360,Male,25,76,27
4961,Female,61,67,6
4292,Male,33,81,74
4733,Female,54,147,51
4561,Male,52,18,82
4133,Male,68,30,90
4911,Female,21,79,59
4830,Female,43,61,69
4663,Male,18,101,31
4141,Female,63,55,4
4772,Male,35,138,47
4626,Female,41,27,49
4314,Female,23,77,98
4917,Female,40,22,77
4862,Male,29,109,28
4120,Male,39,79,15
4268,Male,29,144,69
4861,Male,40,119,64
4767,Male,18,139,4
4970,Female,45,21,94
4578,Female,18,96,45
4341,Male,63,72,21
4826,Female,35,23,47
4512,Female,62,26,52
4443,Female,52,112,88
4184,Female,32,140,45
4412,Female,36,32,79
4061,Male,50,97,78
4101,Male,35,106,96
4363,Male,37,37,71
4075,Female,42,82,69
4683,Male,41,96,14
4259,Female,37,88,21
4991,Male,23,136,99
4319,Male,41,27,96
4791,Female,55,86,94
4121,Male,59,97,40
4132,Male,60,126,74
4991,Male,49,119,45
4068,Male,69,136,41
4266,Female,34,70,84
4235,Male,64,86,40
4318,Male,67,54,99
4689,Female,25,116,32
4358,Female,41,35,95
4756,Male,58,84,10
4706,Male,26,130,9
4980,Female,67,95,51
4448,Male,51,111,35
4431,Female,26,72,66
4711,Male,43,45,4
4330,Male,22,113,82
4094,Male,38,93,30
4564,Female,47,56,83
4547,Female,29,49,15
4382,Female,26,72,73
4892,Female,49,23,94
4564,Male,20,132,28
4487,Male,49,44,59
4823,Male,34,84,65
4712,Male,68,147,5
4491,Male,18,15,31
4639,Male,54,18,40
4495,Female,52,83,65
4866,Female,25,32,58
4222,Female,50,115,3
4653,Male,22,50,17
4811,Male,56,72,25
4746,Female,62,82,72
4120,Female,46,119,33
4651,Female,40,83,61
4716,Male,59,46,42
4042,Female,50,90,59
4869,Female,56,144,58
4700,Female,46,65,3
4880,Female,32,69,88
4466,Male,48,47,3
4899,Female,47,96,31
4464,Male,43,76,22
4694,Male,49,43,45
4204,Male,70,85,98
4382,Female,25,116,98
4041,Female,54,50,1
4731,Female,20,141,35
4494,Female,62,47,33
4048,Female,50,127,45
4835,Male,45,105,62
4368,Male,18,134,15
4795,Male,18,81,4
4522,Female,42,139,93
4763,Female,64,63,94
4316,Female,57,113,41
4913,Male,24,69,64
4666,Female,37,64,89
4897,Male,26,115,50
4418,Female,31,110,9
4244,Female,21,99,7
4685,Female,64,31,99
4376,Male,33,50,14
4082,Male,50,58,84
4729,Male,42,20,76
4782,Male,65,139,61
4792,Female,62,54,84
4518,Female,57,119,37
4929,Female,41,99,53
4897,Female,69,103,9
4678,Male,31,50,2
4669,Female,34,28,93
4710,Male,30,49,85
4030,Male,57,108,97
4635,Female,61,102,7
4955,Male,58,102,57
4941,Male,41,70,21
4084,Female,21,91,75
4962,Female,25,21,81
4162,Female,35,19,25
4712,Male,22,124,26
4721,Female,57,74,50
4649,Female,41,39,29
4461,Female,61,75,68
4122,Female,53,69,1
4154,Male,19,58,86
4467,Male,39,135,39
4998,Male,57,129,51
4667,Male,32,105,74
4617,Female,41,148,29
4644,Female,68,85,85
4672,Female,31,141,63
4179,Female,59,15,41
4413,Female,21,21,42
4728,Male,70,129,73
4726,Male,41,91,72
4354,Female,64,98,46
4480,Female,37,128,13
4482,Female,37,24,1
4378,Female,65,68,35
4542,Male,50,127,47
4515,Female,33,42,95
4451,Male,70,88,15
4160,Female,53,17,12
4895,Male,41,140,12
4290,Female,49,142,20
4105,Male,43,75,34
4718,Male,21,96,57
4528,Male,53,138,95
4804,Male,28,97,30
4327,Female,43,36,75
4187,Female,40,99,29
4065,Female,70,148,47
4871,Female,31,143,39
4041,Male,67,30,2
4736,Female,21,24,6
4536,Female,21,71,10
4599,Female,38,78,63
4528,Male,39,113,79
4520,Female,31,143,64
4528,Male,22,75,32
4684,Male,24,110,14
4046,Female,68,127,14
4856,Male,30,149,29
4710,Female,28,65,62
4688,Female,45,54,60
4249,Female,59,45,40
4197,Male,29,126,96
4915,Female,18,54,76
4092,Male,56,34,2
4746,Female,24,16,92
4376,Male,48,117,41
4845,Male,64,137,91
4024,Male,32,50,90
4373,Female,35,78,56
4968,Male,69,75,79
4878,Male,70,69,17
4965,Female,29,34,66
4468,Male,41,95,24
4905,Female,27,121,29
4852,Female,56,23,73
4112,Female,42,84,16
4415,Female,25,135,98
4632,Female,58,121,52
4348,Female,32,114,81
4937,Male,63,45,23
4859,Female,56,110,12
4624,Male,23,145,46
4506,Male,66,100,66
4291,Male,32,69,16
4461,Female,24,83,66
4905,Male,60,62,4
4141,Male,52,19,94
4116,Male,62,125,46
4756,Female,22,20,58
4726,Female,64,78,41
4120,Male,48,28,13
4550,Male,27,71,2
4229,Male,69,103,47
4310,Female,27,122,90
4931,Male,35,77,29
4856,Female,53,62,85
4331,Female,35,43,6
4064,Female,42,81,10
4633,Male,56,94,50
4228,Female,53,119,2
4935,Male,45,139,37
4809,Male,47,69,53
4440,Male,70,83,70
4380,Female,41,39,92
5000,Female,62,80,48
4667,Male,64,33,47
4617,Male,40,19,19
4504,Male,31,64,57
4527,Male,40,148,90
4135,Female,46,34,91
4779,Female,63,42,42
4332,Female,21,41,56
4064,Female,56,116,88
4249,Female,64,46,32
4058,Female,63,73,93
4934,Male,69,120,90
4616,Male,25,122,16
4104,Male,55,125,14
4190,Male,49,82,64
4166,Female,41,116,77
4088,Male,24,75,40
4956,Male,68,38,13
4181,Female,20,117,5
4330,Female,42,138,9
4706,Male,29,141,59
4105,Male,27,104,40
4940,Female,42,132,81
4804,Female,18,80,31
4643,Male,24,34,63
4573,Female,52,77,52
4460,Female,31,77,87
4385,Male,68,129,49
4869,Male,42,77,39
4232,Female,36,129,93
4766,Female,46,19,84
4373,Male,56,56,97
4345,Female,45,111,22
4102,Male,21,90,41
4061,Female,45,51,81
4836,Female,22,102,18
4519,Male,36,136,95
4242,Female,55,103,71
4639,Male,46,124,10
4882,Male,37,17,90
4335,Female,55,59,97
4844,Male,68,25,66
4428,Female,50,41,52
4364,Male,60,47,22
4298,Male,68,136,32
4046,Female,44,124,44
4263,Female,65,111,90
4166,Female,21,60,26
4347,Male,70,122,19
4928,Male,63,22,4
4867,Female,43,127,8
4368,Female,47,118,23
4830,Female,22,78,38
4070,Female,19,97,53
4124,Female,58,48,37
4155,Male,39,78,3
4221,Female,53,93,57
4874,Male,39,46,34
4660,Male,21,44,56
4308,Female,60,96,38
4546,Male,56,129,54
4482,Male,21,107,44
4512,Male,70,89,70
4437,Female,28,117,52
4188,Male,39,115,78
4373,Female,36,80,32
4392,Male,21,77,83
4605,Male,22,124,53
4788,Male,70,115,37
4928,Female,61,31,43
4335,Female,59,111,1
4328,Male,55,16,14
4472,Female,68,55,19
4213,Male,53,104,58
4782,Male,46,22,22
4586,Female,49,88,49
4849,Female,57,71,76
4541,Female,19,46,57
4609,Female,38,132,60
4109,Female,23,87,93
4788,Male,63,87,22
4744,Male,60,82,50
4158,Female,39,31,57
4504,Female,69,94,24
4393,Female,39,102,32
4252,Male,26,122,3
4332,Female,46,114,72
4739,Male,60,107,79
4124,Male,70,70,40
4345,Female,45,139,71
4223,Female,64,144,4
4409,Female,68,66,42
4251,Female,26,147,78
4373,Female,30,29,46
4862,Female,43,144,76
4923,Female,46,65,33
4379,Male,62,45,83
4611,Female,60,84,13
4914,Male,47,132,55
4439,Male,60,79,55
4631,Female,35,30,19
4915,Male,56,117,55
4811,Female,50,71,45
4445,Female,68,17,8
4009,Female,18,125,44
4303,Female,36,26,65
4899,Female,64,108,10
4819,Female,53,42,72
4986,Male,27,39,58
4525,Female,22,137,77
4036,Male,20,47,90
4778,Female,22,38,70
4873,Female,26,140,71
4552,Female,67,132,4
4364,Male,49,36,27
4359,Female,43,121,80
4720,Female,67,42,58
4125,Female,56,83,44
4695,Male,30,107,21
4656,Male,26,100,61
4261,Female,43,40,26
4327,Female,59,48,86
4175,Female,69,62,10
4065,Female,39,66,11
4144,Female,68,113,66
4172,Female,44,95,81
4709,Female,60,35,43
4153,Male,60,69,66
4410,Female,42,115,88
4953,Female,37,128,64
4744,Female,45,138,7
4124,Male,67,71,48
4576,Male,43,67,5
4191,Male,45,37,50
4739,Female,23,66,7
4556,Female,63,126,40
4237,Male,39,31,32
4691,Male,50,55,12
4182,Male,24,76,12
4521,Male,68,60,44
4917,Male,69,111,32
4721,Male,45,149,87
4166,Male,60,123,70
4206,Male,27,124,76
4105,Male,55,96,29
4883,Male,39,141,5
4967,Female,53,147,78
4621,Male,62,43,18
4284,Male,45,75,98
4518,Male,57,133,41
4964,Male,23,58,41
4759,Female,21,23,56
4459,Male,55,52,33
4572,Female,65,110,66
4114,Male,70,120,94
4180,Male,36,79,49
4520,Female,37,78,88
4605,Male,29,24,72
4405,Female,53,81,73
4628,Male,18,82,92
4171,Male,56,138,68
4380,Male,60,138,4
4645,Female,69,126,7
4812,Male,24,24,43
4953,Male,45,121,67
4861,Female,38,75,80
4411,Female,32,19,7
4295,Female,50,27,39
4939,Female,37,51,69
4599,Female,26,23,53
4140,Female,44,108,30
4704,Female,29,104,25
4371,Female,42,74,99
4541,Female,70,68,85
4943,Male,29,114,2
4370,Female,25,103,56
4583,Female,43,70,41
4589,Female,60,34,8
4950,Male,20,78,43
4580,Male,24,57,70
4405,Male,60,84,25
4957,Female,56,48,9
4536,Female,36,133,2
4125,Male,23,100,16
4183,Male,34,103,17
4086,Female,40,81,56
4988,Female,34,32,69
4502,Male,21,146,34
4563,Male,65,69,91
4347,Male,42,29,60
4697,Male,32,139,27
4320,Female,57,119,93
4856,Male,52,44,31
4935,Female,54,71,89
4375,Female,26,30,7
4632,Female,57,100,12
4192,Male,65,32,90
4797,Female,70,31,53
4436,Male,69,50,41
4208,Female,65,145,12
4486,Male,64,137,97
4273,Male,63,144,61
4508,Male,37,52,74
4864,Male,60,54,40
4180,Female,29,102,80
4997,Female,46,86,17
4383,Male,40,41,77
4402,Female,39,145,86
4311,Male,27,99,16
4984,Female,59,26,77
4520,Female,31,125,65
4554,Male,24,126,17
4127,Male,28,23,64
4093,Female,32,145,98
4766,Male,69,77,42
4563,Female,18,90,41
4374,Female,57,44,93
4078,Female,52,61,27
4938,Female,34,27,40
4133,Female,69,138,38
4417,Female,27,117,13
4598,Female,25,91,83
4279,Male,56,72,84
4516,Female,25,97,21
4470,Female,58,30,82
4740,Female,70,49,98
4021,Female,67,95,63
4364,Male,54,136,66
4038,Female,39,112,40
4907,Female,26,115,18
4455,Male,38,40,17
4689,Male,38,29,33
4127,Female,69,53,55
4888,Female,46,147,62
4475,Female,30,34,24
4607,Female,40,134,53
4154,Male,47,21,74
4771,Male,32,100,89
4744,Female,40,97,4
4442,Female,53,77,83
4553,Male,37,51,87
4754,Male,42,150,51
4007,Male,26,139,42
4805,Female,44,112,13
4739,Male,44,46,87
4814,Male,28,83,44
4087,Female,55,52,42
4104,Female,44,52,70
4611,Male,66,24,43
4853,Male,25,65,60
4138,Male,54,44,40
4246,Female,40,130,44
4804,Male,27,49,51
4641,Male,34,131,85
4777,Female,23,77,3
4623,Female,62,147,56
4611,Male,32,64,30
4863,Male,66,25,61
4318,Female,67,138,28
4005,Female,67,68,23
4406,Male,49,110,44
4270,Male,42,44,85
4533,Male,31,37,49
4946,Female,60,52,54
4912,Male,22,23,99
4891,Female,20,81,47
4914,Female,58,87,72
4588,Male,52,91,21
4328,Male,31,58,71
4738,Female,55,79,20
4957,Male,23,42,69
4602,Female,33,143,64
4212,Female,55,26,83
4240,Female,66,25,36
4634,Female,40,34,94
4108,Female,52,139,50
4144,Female,18,44,7
4660,Male,66,52,5
4409,Male,35,149,92
4519,Female,26,76,5
4617,Male,35,107,19
4659,Male,21,100,26
4827,Female,59,124,32
4187,Male,34,43,7
4611,Male,52,61,35
4662,Female,52,15,37
4148,Female,53,92,59
4482,Female,45,112,61
4982,Female,51,84,17
4495,Male,20,132,93
4266,Male,68,71,14
4056,Male,58,130,16
4433,Female,29,47,77
4793,Female,38,124,11
4624,Male,58,84,32
4339,Female,44,32,87
4546,Female,55,143,85
4502,Female,27,61,51
4599,Male,25,84,97
4755,Female,55,125,95
4601,Female,38,45,87
4678,Female,51,56,28
4701,Male,61,41,87
4426,Female,21,94,85
4375,Male,31,56,36
4829,Female,43,126,33
4778,Female,54,149,8
4615,Male,35,85,49
4596,Female,44,63,67
4468,Male,22,81,63
4079,Male,29,56,94
4928,Female,49,141,92
4519,Male,37,30,68
4900,Female,20,76,55
4689,Male,34,94,77
4417,Female,25,35,20
4103,Female,70,112,99
4194,Male,22,30,75
4191,Male,48,130,46
4843,Female,30,110,38
4825,Female,33,94,65
4967,Male,59,110,50
4252,Male,49,29,1
4160,Female,52,45,80
4014,Female,44,73,16
4518,Female,27,87,69
4807,Female,30,95,71
4013,Male,37,82,69
4390,Male,65,144,70
